Level,Seed_Method,Model,NSE (↑),R2 (↑),Sim (↑),RMSE (↓),MAE (↓),NMAE (↓)
HIGH,LINEAR,LGBM,0.9389256447394176,0.9389256447393989,0.9760987288354405,1.0400238868268703,0.7661291038986223,0.025078914319877715
HIGH,LINEAR,LN,0.9330158743017024,0.9330158743016813,0.9751249214123926,1.0805777206061695,0.7964423282782238,0.026160123987559868
HIGH,LINEAR,Lasso,0.9302510991451886,0.9302510991451668,0.9745858575231136,1.1012724229914765,0.8138358698527018,0.026753649582433214
HIGH,LINEAR,RF,0.9396459452554146,0.9396459452553958,0.9763252832955531,1.0342313852466,0.7575986674620708,0.02483026298803645
HIGH,LINEAR,Ridge,0.933015745156134,0.933015745156113,0.9751248783109813,1.0805785566166244,0.7964436624288558,0.026160169765002433
HIGH,LINEAR,SVR,0.9410212847245734,0.9410212847245554,0.976539042624131,1.027164617989942,0.7522616896626656,0.024594772328940594
HIGH,LINEAR,XGB,0.9369442688647389,0.9369442688647193,0.9758699725833435,1.0553619463585044,0.7740100766976674,0.02533531834514731
HIGH,MEAN,Ada,0.8500414260709241,0.850041426070876,0.9635844715167731,1.5146625803585616,1.192684034784814,0.038929849374286334
HIGH,MEAN,DT,0.881041174587408,0.8810411745873716,0.9675652514207793,1.46087506833106,1.063333373816808,0.03464883422557606
HIGH,MEAN,GB,0.9338658021485466,0.9338658021485263,0.9749885151520281,1.0836992658722102,0.8043303235719991,0.02629188425706428
HIGH,MEAN,KNN,0.9235519315505658,0.9235519315505427,0.9726896111396168,1.185639664779179,0.8838500044345855,0.028773044471167117
HIGH,MEAN,LGBM,0.9383656157813111,0.938365615781292,0.9760491327781744,1.0430899206683468,0.7680081377496522,0.025138899014721355
HIGH,MEAN,LN,0.9319071901218084,0.9319071901217874,0.9748748892087515,1.0919798652772212,0.8058921150366466,0.026434594699349855
HIGH,MEAN,Lasso,0.9291196260257132,0.9291196260256912,0.9743356940252613,1.1121652344851747,0.8232426127910613,0.027028784945139314
HIGH,MEAN,RF,0.9390720913472905,0.9390720913472714,0.9763543950536102,1.0347001595473564,0.7561076670662562,0.024812647724307108
HIGH,MEAN,Ridge,0.9319070833521559,0.9319070833521347,0.9748748493503487,1.0919806585487157,0.805893362959226,0.02643463671957072
HIGH,MEAN,SVR,0.9399102960348681,0.9399102960348498,0.9762596558303376,1.0397734737830002,0.762897587153048,0.02490124893741648
HIGH,MEAN,XGB,0.9357568964229643,0.9357568964229444,0.9754612920844805,1.0681468656945723,0.7870115348498027,0.025775026719893037
HIGH,SPLINE,Ada,0.8676195420443064,0.8676195420442651,0.9648068691034265,1.4751388218746524,1.1536249638739635,0.03749695287177319
HIGH,SPLINE,DT,0.8825900509610838,0.8825900509610478,0.9679534082894118,1.4389697162996986,1.0462333598454794,0.03421739144075916
HIGH,SPLINE,GB,0.9340896444538971,0.934089644453877,0.9749673481889854,1.08057844468591,0.8045839124849412,0.026307396841838866
HIGH,SPLINE,KNN,0.9213169737619483,0.9213169737619248,0.9722072585924915,1.2044632143642822,0.9010633574167888,0.029297890350903067
HIGH,SPLINE,LGBM,0.937730892082275,0.9377308920822556,0.9758665311613774,1.049030159228677,0.7742602229621152,0.02533218691829635
HIGH,SPLINE,LN,0.9295965219570073,0.9295965219569854,0.9742686973187444,1.1120762641631183,0.8259626220226288,0.027088097894315225
HIGH,SPLINE,Lasso,0.9269971544498824,0.9269971544498596,0.9737414426323246,1.1306140480959361,0.8427840368588765,0.02766469358772841
HIGH,SPLINE,RF,0.9383717540703905,0.9383717540703712,0.9761710234615361,1.0403936115639325,0.7619026659977436,0.025008820535461516
HIGH,SPLINE,Ridge,0.9295963560054674,0.9295963560054454,0.974268645749111,1.1120777185433766,0.825964292860031,0.027088152990506598
HIGH,SPLINE,SVR,0.9392294262895301,0.9392294262895113,0.9761397723663578,1.0451062148728003,0.7665858674218982,0.02503096467590089
HIGH,SPLINE,XGB,0.936118880583538,0.9361188805835183,0.9755126379392189,1.0668209259470807,0.7871368137041728,0.02571231714490391
